cat,sub_cat,name,spec,msg,qr0,qr1,qr2,qr3,qr4,qr5,qr6,qr7,qr8,qr9,flow_name,flow_id,node_id
Activity,Child06,Active,Superpowers,"Superpowers
•	Think of a superpower. For example, going anywhere instantly, travelling in time, reading minds. 
•	Ask your child “If you had the superpower to […] how would you use it?
•	Encourage them to give their superhero a name and act it out. 
•	Now let them choose a super power for you
•	Make sure you act it out too! ",,,,,,,,,,,PLH - Activity - Child06 - Active - Superpowers,b698aaac-5180-415b-8b59-30788989ee95,c3784c73-3c8e-4eb1-a582-166f4d2ea565
Activity,Child07,Calm, Three options,"Three options
•	Think of three different situations. For example, driving a car, sailing a boat or flying a plane
•	Say them to your child and ask, “Which would you prefer?”
•	Ask them why?
•	Now think of three more situations or ask your child to do it for you ",,,,,,,,,,,PLH - Activity - Child07 - Calm -  Three options,b9d38f32-5a7f-4aa7-8225-c411ab4a22f1,0ed07fcf-5f83-47a7-8abf-54240c0e0fc0
Activity,Child08,Active,Worms go home,"Worms Go Home
•	Lie on your tummies and pretend your index fingers are a wiggly worm. 
•	With your other hand make a worm house by making a circle with your fingers and thumb and place it on the floor. 
•	Call out an instruction for your finger to touch, like “Worms on noses” or “Worms on ears”
•	When you call out “Worms go home”, your wiggly worm has to find a worm house as quickly as possible. 
•	The last worm to find a home calls out the instructions next. 
•	Keep playing until you feel rejuvenated from lying down. ",,,,,,,,,,,PLH - Activity - Child08 - Active - Worms go home,6ea29925-7e9c-4957-ad59-30a644f8fa24,c804d7a4-0ffc-4908-8a5d-8ad990648f6d
Activity,Child09,Active,Crazy chicken,"Crazy Chicken
•	Shake your left hands in the air 8 times while counting to 8 
•	Do it as fast and loud as you can
•	Repeat with your other hand. Repeat with both feet
•	Do it 7 times, then 6 times and continue until you get to 1.
•	Everyone calls out “Crazy chicken” and does their best crazy chicken dance!",,,,,,,,,,,PLH - Activity - Child09 - Active - Crazy chicken,1a82b37a-c256-4711-9eac-1c34fe47a827,8abff6c5-a7f3-4fc4-a8ed-521e42c64d54
Activity,Child10,Calm, Drawing,"Drawing
•	Children love to draw! It helps build creativity
•	Get some pens or crayons and a piece of paper or cardboard
•	Let your children freely whatever they want
•	While your child is drawing, use words to describe what they are doing: “I see you are drawing a person” or “I see you are making lines with the red crayon.”
•	You can also have fun drawing next to them
•	Put their drawings up on the wall, refrigerator, or outside to decorate the house – it will make your children feel appreciated!",,,,,,,,,,,PLH - Activity - Child10 - Calm -  Drawing,2a6af68e-ef89-4882-ac9c-b66aa0b974db,d90fea77-7981-4a9f-bf5d-eccae5331c40
Activity,Child11,Calm, Self portrait,"Self-portrait
•	Here’s how your children can draw a picture of themselves!
•	Find a big piece of paper or cardboard. It needs to be the same length or slightly longer than the height of your child
•	Ask your child to lie down on the paper. Carefully draw the outline of your child.
•	Now let your child fill in the outline: face, hair, clothes, shoes, or anything they want!
•	Ask your child to draw things that they like and do not like outside of the outline
•	Have a conversation with your child about these things. You may learn something about your child!
•	You can put their outline up in their room or anywhere in the house – it will make your children feel appreciated!",,,,,,,,,,,PLH - Activity - Child11 - Calm -  Self portrait,4745e9e0-cd81-41ae-ac31-312b6d42e78c,69330c53-1feb-49af-82bf-695af65ebfa1
Activity,Child12,Active, Transform the object,"Transform the object
•	Every day household items like brooms, mops, or scarfs can become fun props for games
•	Place an object in the center of the room and whenever someone has an idea, they jump in and show the rest what the object can be
•	For example, a broom might be ridden as a horse or a microphone or a guitar!",,,,,,,,,,,PLH - Activity - Child12 - Active -  Transform the object,3ec09b79-2895-4a05-a6a8-4481c4f47973,c4eb191d-0eee-440d-a196-5c2565bef288
Activity,Child13,Active, Name that tune,"Name that tune
•	First person gets to choose or sing a song
•	Everyone else must guess the name of the tune (to make it harder they can guess the singer)
•	The first one to guess it right becomes the next leader",,,,,,,,,,,PLH - Activity - Child13 - Active -  Name that tune,f2c178ed-cef5-4174-bb9b-3bf726ff1c6f,e28b889c-8e9f-43a4-b30e-28514fa6d739
Activity,Child14,Calm, Memory game,"Memory game – “When COVID-19 ends…”
•	First person says, “When COVID-19 ends, I am going to… (e.g., go to the park)”
•	Second person adds to first person, “When COVID-19 ends, I am going to the park and… (e.g., visit my best friend”
•	Each person adds to the previous trying to think of all of the fun things to do when COVID-19 ends",,,,,,,,,,,"PLH - Activity - Child14 - Calm -  Memory game - ""When COVID-19",85313216-4d5a-4ad6-9069-58a9398580e6,1a0a2cc3-9ad2-4343-8621-41da3b6b4a64
Activity,Child15,Active, Dance choreography,"Dance choreography
•	Create a dance choreography to your children’s favorite songs
•	First person does a dance move and everyone else copies. 
•	Everyone takes turns being the leader
•	Perform it for the household!",,,,,,,,,,,PLH - Activity - Child15 - Active -  Dance choreography,c12b7e27-aebc-4a01-98ad-c6c49e256d72,4b16d575-f309-4c1b-9007-ec1ea21e35d1
Activity,Child16,Active, Mirror,"Mirror
•	This game can be played in pairs or even as a group
•	Stand facing each other or in a circle  
•	One person leads first while everyone else must copy, trying to move exactly at the same time as the leader.
•	Make sure the leader moves slowly enough for everyone to follow! Explore moving different body parts and in different levels.
•	After a while, switch who is leading. Give everyone a chance to lead
•	Try it with no leaders!",,,,,,,,,,,PLH - Activity - Child16 - Active -  Mirror,e8e9efb6-4ad8-4e18-85f1-48ca2669c79b,99eebdbd-1bfa-4174-91e7-b4529fb3150c
Activity,Child17,Active, Freeze dance,"Freeze dance
•	Play music or someone sings a song, and everyone dances
•	When the music stops, everyone must freeze
•	Last person still dancing becomes the judge for the next round
•	Animal dance: Same as above but when the music stops, call out a name of an animal, and everyone has to become that animal",,,,,,,,,,,PLH - Activity - Child17 - Active -  Freeze dance,cb97a397-ca1c-459a-9640-3155243af4ce,62afdc39-fa3a-48de-8a69-642a946b9680
Activity,Child18,Active, Run around and do this,"Run Around and Do This 
•	Everyone runs around the room or garden.  Make sure the space is large enough and safe
•	At any time, someone can stop somewhere and say, “When you get over here, you do this!”  
•	What you do can be anything: push-ups, singing a song, crying, jumping… 
•	The more you play, there are more and more things to do in more and more places.  
•	Each person can decide where to go when.  
•	It’s fun to interact with other people who are doing the same thing as you!",,,,,,,,,,,PLH - Activity - Child18 - Active -  Run around and do this,0d71769b-da2c-447c-b595-741ab59e2bd4,d60fb0f6-c5e1-4b99-85cd-de69bb7a0f38
Activity,Child19,Active, Ship to shore,"Ship to Shore 
•	A fun active game where children learn different parts of a boat. Everyone must go to the place or activity that you call out
•	“Bow” means run to the front of the boat (room)
•	“Stern” means run to the back of the boat
•	“Starboard” means run to the right side and “Port” means run to the right side
•	“Climb the rigging”: pretend to climb
•	“Clean the deck”: pretend to clean the floor
•	“Lifeboat, [number] people!”: hold hands in a circle with that many people and do knee bends
•	Everyone not in a lifeboat must swim!",,,,,,,,,,,PLH - Activity - Child19 - Active -  Ship to shore,0d1e0420-9509-437f-a41c-24f1467da8ce,72001d28-a148-4bfb-9ff1-c34adfb2a0a7
Activity,Child20,Active, Stage Directions,"Stage Directions
•	The same as Ship to Shore but with Stage Directions: “Stage Right, Stage Left, Downstage, Upstage, Centre Stage.” 
•	You can have fun actions like “Dramatic Death, Take a Bow, Open the Curtain, Clean the Floor,” etc. 
•	Instead of “Lifeboat” you make “Cast of Actors.” Those not in the cast become the director!",,,,,,,,,,,PLH - Activity - Child20 - Active -  Stage Directions,d9d49626-8ca5-41cb-becc-224d6abd4f41,60cc7880-f935-412c-b0df-f8ffaec0721b
Activity,Child21,Calm, Blind Dragon,"Blind Dragon 
•	This game is great if you have at least 4 people
•	Tell the story about a ferocious dragon who lived near a village. He would sneak into the village at night and steal people’s treasures – anything they loved.  Anybody who tried to take their treasure back would be eaten alive.  This continued for many years until the dragon became old, fat, and blind from sitting on his treasure and gazing at the glare of the gold coins. Then the townspeople could try and sneak into his lair and steal back their relatives’ treasure. 
•	One person plays the dragon. Dragon sits blindfolded or with eyes closed surrounded by a pile of treasure. 
•	Everyone has one piece of treasure that they must steal back. 
•	If the dragon hears you and points at you, you must go back to the starting place. 
•	Only one person can try to get the treasure at a time. ",,,,,,,,,,,PLH - Activity - Child21 - Calm -  Blind Dragon,6fe6a896-f5ff-41d5-9c68-d6c69fa80798,6b3dae69-f44f-4ca0-bd3d-d294e59dfc6a
Activity,Child22,Active,What are you doing?,"What Are You Doing? 
•	This game is best when more than 2 people play
•	One person pretends to be doing something – for example, combing hair or making dinner  
•	Another person asks, “What are you doing?”
•	The first person needs to say something that has nothing to do with combing hair, for example, “Tying my shoes.”  
•	The second person then starts pretending to tie their shoes until a new person asks, “What are you doing?” 
•	The answer must always be something different than what you are actually doing!",,,,,,,,,,,PLH - Activity - Child22 - Active - What are you doing?,1ab8da1c-077a-4163-8c44-26b3dabc8cd6,4d8471e2-d035-4fbd-b60a-a73081be137a
Activity,Child23,Calm,When I was younger,"When I Was Younger
•	Children love to hear stories about your own life!
•	Think of a time when you were younger when something BIG happened to you
•	It can be an adventure, happy memory, or challenge that you experienced
•	Share it with your child and notice how they listen!",,,,,,,,,,,PLH - Activity - Child23 - Calm - When I was younger,1ac6432d-f663-4c38-a319-23c737bed227,d8750e99-dfd2-4592-8bd9-7eff617946af
Activity,Child24,Calm,Dancing with Angels,"Dancing with Angels
•	This activity helps children learn how to lead. It also builds trust between you and your child
•	Play a piece of music that is gentle and relaxed to encourage smooth and calming movement.
•	One person goes first and closes their eyes while the other person is the guardian angel or protector
•	The guardian angel must protect the person with their eyes closed from harm while gently dancing together
•	When the music ends, the dancer can open their eyes before switching roles",,,,,,,,,,,PLH - Activity - Child24 - Calm - Dancing with Angels,91e85de7-a90d-4dc5-b148-f6bd12a4dd67,4855646e-96cb-4d1a-bd65-7c846942c356
Activity,Child25,Calm,The Interrupter,"The Interrupter
•	Choose a storyteller to start making up a story
•	Story listeners can interrupt with a word at any time
•	Storyteller needs to fit that word in their story
•	Try with a different storyteller! ",,,,,,,,,,,PLH - Activity - Child25 - Calm - The Interrupter,c38ffa30-798b-4052-8d8b-b1a1b770051d,14084981-e1bc-4e23-93b2-dc2cb65a12ef
Activity,Child26,Active,Make housework fun,"Make Housework Fun
•	Household chores aren’t fun… or are they? You can make them into a game, like this. 
•	There’s a fire on the mountain! Run, run, run!
•	There’s a fire on the mountain! Run, run, run!
•	Touch something red. 
•	There’s a fire on the mountain! Run, run, run!
•	There’s a fire on the mountain! Run, run, run!
•	Jump up and down ten times.
•	There’s a fire on the mountain! Run, run, run!
•	There’s a fire on the mountain! Run, run, run!
•	Put the shoes in the shoe rack. ",,,,,,,,,,,PLH - Activity - Child26 - Active - Make housework fun,0aebf55e-0173-41d9-beff-bc546d3f8d68,4165617b-8fa9-4687-ae82-084fe1a496c5
Activity,Child27,Calm,At the end of the day,"At the End of the Day
•	At the end of each day, take a minute to think about the day.  
•	Talk your child about one positive or fun thing they did.
•	Praise yourself for one thing you did well today.
•	Think of one thing that you are grateful for.  
•	You are a star!",,,,,,,,,,,PLH - Activity - Child27 - Calm - At the end of the day,688f5fc9-bb43-44c3-9c26-19a3257dc18f,3d2b889c-fe37-4fff-8a15-28e1f2dd612f
Activity,Teen01,Calm," 2Truths, 1 Lie","2 Truths, 1 Lie
•	Think of three statements about yourself. Two must be true and one must be a lie.
•	It might help to think of wishes, dreams, experiences at school, likes or dislikes. For example, I hate bananas, my favourite subject is science, and I really wish I could sing. 
•	Say them to your teenager. Ask them to guess which one is a lie. 
•	Did they guess correctly? Was it a surprise?
•	Now ask them to do the same. Did you learn something new about each other?",,,,,,,,,,,"PLH - Activity - Teen01 - Calm -  2Truths, 1 Lie",2a12ec5b-3ed8-4664-8a12-189d17a7a382,ac55540c-3561-4b44-b02f-305a787c64b6
Activity,Teen02,Calm, Three options,"Three options
•	Think of three different situations. For example, driving a car, sailing a boat or flying a plane
•	Say them to your teen and ask, “Which would you prefer?”
•	Ask them why?
•	Now think of three more situations or ask your child to do it for you ",,,,,,,,,,,PLH - Activity - Teen02 - Calm -  Three options,5c305ccb-c161-4d18-a15a-7c2423ff8535,b575edc8-57b6-465d-9e34-ba60cfa1ae10
Activity,Teen03,Calm,"Yes, No or Maybe","Yes, No or Maybe
•	Ask each other questions. They can be any questions about things you like or what you did today.
•	The only rule is that you can’t answer Yes, No or Maybe
•	How long can you last? How creative can you get with your answers?
•	Swap over and play again! ",,,,,,,,,,,"PLH - Activity - Teen03 - Calm - Yes, No or Maybe",a014e2f7-cf32-40e4-88f8-9a356f04f49a,76750ed3-43d6-4d4e-b6ab-067a9f644876
Activity,Teen04,Calm,The Interrupter,"The Interrupter
•	Choose a storyteller to start making up a story
•	Story listeners can interrupt with a word at any time
•	Storyteller needs to fit that word in their story
•	Try with a different storyteller! ",,,,,,,,,,,PLH - Activity - Teen04 - Calm - The Interrupter,99338517-ff5d-4024-86dc-4dc1872b620a,ee1d174e-cb47-433e-b530-d6f125df6ef1
